ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Text_ID,Sentence_Number,Phrase_Number
520,qiang,"ɦɑ-tə-ŋuəȵi “dɑ-ʁə dʐə-m xʂuɕtɕu dʐə-m ɦɑ-lɑ-hɑn-neʴwu tsɑ zu-lů,","ɦɑ-tə-ŋuəȵi\t“dɑ-ʁə\tdʐə-m\txʂuɕtɕu\tdʐə-m\tɦɑ-lɑ-hɑn-neʴwu\ttsɑ\tzu-lů,",INT-RESULT-TOP\tDIR-go\table-NOM\thear\table-NOM\tINT-DEF:one-kind-all\there\tDIR-come,,,,5,42,5
521,qiang,"tɕile-ŋuəȵi ʐmu tsu-ɑ:,","tɕile-ŋuəȵi\tʐmu\ttsu-ɑ:,",1pl-TOP\tmeeting\thold-PRS,,,,5,42,6
522,qiang,"zu-lů tɕhe-wɑ,”","zu-lů\ttɕhe-wɑ,”",DIR-come\twant-EMPH,,,,5,42,7
523,qiang,jə-kui-wɑ.,jə-kui-wɑ.,say-NAR-EMPH,,,,5,42,8
524,qiang,"ɦɑ-tu tse: mi-tse:-ŋuəȵi ɦɑ-thɑ tʂhetsə-qu-tɑ sə-l-ȵi ʂputhuʂ tou-ʁɑ-ŋuəȵi keʴl-jy,","ɦɑ-tu\ttse:\tmi-tse:-ŋuəȵi\tɦɑ-thɑ\ttʂhetsə-qu-tɑ\tsə-l-ȵi\tʂputhuʂ\ttou-ʁɑ-ŋuəȵi\tkeʴl-jy,",INT-RESULT\tthis:CL\tperson-this:CL-TOP\tINT-there\tcart-top-LOC\tDIR-look-ADV\tbamboo.tube\tDEF:one:CL-LOC-TOP\task-ASP,,,,5,43,1
525,qiang,"tə-keʴl-jɑntɕi,","tə-keʴl-jɑntɕi,",DIR-ask-after,,,,5,43,2
526,qiang,"ɦɑ-tu tə-keʴl-ȵi,","ɦɑ-tu\ttə-keʴl-ȵi,",INT-RESULT\tDIR-ask-ADV,,,,5,43,3
527,qiang,"tə-keʴl-jantɕi,","tə-keʴl-jantɕi,",DIR-ask-after,,,,5,43,4
528,qiang,ɦɑlɑ ʂputhuʂ tou-ʁɑ-ŋuəȵi mi ɦɑlɑ ʐmətʂi-le: ʐmu-tsu lɑ-s-ʁɑ-ŋuəȵi ɦɑ-thɑ tʂhetsə-qu-tɑ sə-l-ȵi ɦɑ-ke keʴl-kə-kui.,ɦɑlɑ\tʂputhuʂ\ttou-ʁɑ-ŋuəȵi\tmi\tɦɑlɑ\tʐmətʂi-le:\tʐmu-tsu\tlɑ-s-ʁɑ-ŋuəȵi\tɦɑ-thɑ\ttʂhetsə-qu-tɑ\tsə-l-ȵi\tɦɑ-ke\tkeʴl-kə-kui.,INT\tbamboo.tube\tDEF:one:CL-LOC-TOP\tperson\tINT\temperor-DEF:CL\tmeeeting-hold\tDEF:one-day-LOC-TOP\tINT-there\tcart-top-LOC\tDIR-look-ADV\tINT-thus\task-go-NAR,,,,5,43,5
529,qiang,"ɦɑ-tu,","ɦɑ-tu,",INT-RESULT,,,,5,44,1
530,qiang,"“poquʂ-ŋuəȵi do-ɣʐu-n-tu,","“poquʂ-ŋuəȵi\tdo-ɣʐu-n-tu,",livestock-TOP\tDIR-lose-2sg-LNK,,,,5,44,2
531,qiang,tɕɑ-lɑ ʐi?,tɕɑ-lɑ\tʐi?,where-LOC\texist,,,,5,44,3
532,qiang,"ɦɑlə ʐi ɦɑlə ʐi-wɑ,","ɦɑlə\tʐi\tɦɑlə\tʐi-wɑ,",there\texist\tthere\texist-EMPH,,,,5,45,1
533,qiang,ʂku-wu tə-χquɑtʂ-ȵi ɦɑlɑ tuŋtuŋ ʐo:pɑ ɦɑ-ʑdʑy-ȵi ʐi-ʐ.,ʂku-wu\ttə-χquɑtʂ-ȵi\tɦɑlɑ\ttuŋtuŋ\tʐo:pɑ\tɦɑ-ʑdʑy-ȵi\tʐi-ʐ.,thief-AGT\tDIR-steal-ADV\tthere\tcliff.cave\tcave\tDIR-tether-ADV\texist-CAUS,,,,5,45,2
534,qiang,"ʁu χɬɑ-ji-wɑ,”","ʁu\tχɬɑ-ji-wɑ,”",mountain\tcross-CSM-EMPH,,,,5,46,1
535,qiang,jə-ȵi ɦɑ-kə dʑe-ku.,jə-ȵi\tɦɑ-kə\tdʑe-ku.,say-ADV\tINT-thus\tsay-NAR,,,,5,46,2
536,qiang,"ɦɑ-kə ʂpəthuʂ-ta:-ʁa-ŋuəȵi ȵiȵi hɑ-sə ɦɑ-kə keʴl-kə-ku,","ɦɑ-kə\tʂpəthuʂ-ta:-ʁa-ŋuəȵi\tȵiȵi\thɑ-sə\tɦɑ-kə\tkeʴl-kə-ku,",INT-thus\tbamboo.tube-DEF:one:CL-LOC-TOP\t3sgREFL\tDIR-make.sound\tINT-thus\task-go-NAR,,,,5,47,1
537,qiang,"ɦɑ-kə keʴl kɑ-hɑn ŋuə-ku-tu,","ɦɑ-kə\tkeʴl\tkɑ-hɑn\tŋuə-ku-tu,",INT-thus\task\tINDEF:one-kind\tCOP-NAR-LNK,,,,5,47,2
538,qiang,"“ɑ-ʂ tse-n-nɑ-ʂ,","“ɑ-ʂ\ttse-n-nɑ-ʂ,",one-time\tlook-2sg-IMP-LNK,,,,5,47,3
539,qiang,"ɦɑ-the-wu,","ɦɑ-the-wu,",INT-that-ABL,,,,5,47,4
540,qiang,"a,","a,",INT,,,,5,47,5
541,qiang,"ʂku-wu tə-χquɑtʂ-kə,","ʂku-wu\ttə-χquɑtʂ-kə,",thief-AGT\tDIR-steal-go,,,,5,47,6
542,qiang,"ɦɑ-thɑ dɑ-χɬɑ: jəsai-wɑ,","ɦɑ-thɑ\tdɑ-χɬɑ:\tjəsai-wɑ,",INT-there\tDIR-cross:PRS\tfast-EMPH,,,,5,47,7
543,qiang,"ɦɑlɑ-ŋuəȵi thɑ ʐi-wɑ,”","ɦɑlɑ-ŋuəȵi\tthɑ\tʐi-wɑ,”",INT-TOP\tthere\texist-EMPH,,,,5,47,8
544,qiang,jə-ku.,jə-ku.,say-NAR,,,,5,47,9
545,qiang,"ɦɑ-tu tsoqpi phɑwu-le: tɕymi-le:,","ɦɑ-tu\ttsoqpi\tphɑwu-le:\ttɕymi-le:,",INT-RESULT\tthis:family\tolder.sister-DEF:CL\tchild-DEF:CL,,,,5,48,1
546,qiang,"thoqpi-ŋuəȵi hɑ-qə-ȵi ȵi:-tɕ ɦɑlɑ gueʴ-ȵɑ thɑ-hɑn he-ɕi-ȵi tə-meʴʐ-s-tɑ,","thoqpi-ŋuəȵi\thɑ-qə-ȵi\tȵi:-tɕ\tɦɑlɑ\tgueʴ-ȵɑ\tthɑ-hɑn\the-ɕi-ȵi\ttə-meʴʐ-s-tɑ,",that:family-TOP\tDIR-go-ADV\t3sgREFL-GEN\tINT\tarmy-COM\tthat:one-kind\tDIR-put-ADV\tDIR-seek-NOM-LOC,,,,5,48,2
547,qiang,"ʁɑtɕhi thɑ ʐi-ku,","ʁɑtɕhi\tthɑ\tʐi-ku,",truly\tthere\texist-NAR,,,,5,48,3
548,qiang,"ɦɑ-tsɑ-χui,","ɦɑ-tsɑ-χui,",INT-this:one-time,,,,5,48,4
549,qiang,"tse:-ŋuəȵi,","tse:-ŋuəȵi,",this:CL-TOP,,,,5,48,5
550,qiang,"a,","a,",INT,,,,5,48,6
551,qiang,satʂů-le: tʂi-le:-ŋuəȵi minjy-tɕiəu-kɑulɑ.,satʂů-le:\ttʂi-le:-ŋuəȵi\tminjy-tɕiəu-kɑulɑ.,younger.sister-DEF:CL\tson-DEF:CL-TOP\t†(reputation-then-higher),,,,5,48,7
552,qiang,ɦɑ-tu phɑwu-le: wutɕupu-ȵɑ ȵiɣi dzə-ȵi ȵiɣi tɕhə-tɕ ɦɑ-tsəi ə-ʂ-jy ŋuə-ȵi ɦɑ-tsəi pəʴʐə-kui-wɑ.,ɦɑ-tu\tphɑwu-le:\twutɕupu-ȵɑ\tȵiɣi\tdzə-ȵi\tȵiɣi\ttɕhə-tɕ\tɦɑ-tsəi\tə-ʂ-jy\tŋuə-ȵi\tɦɑ-tsəi\tpəʴʐə-kui-wɑ.,INT-RESULT\tolder.sister-DEF:CL\thusband-COM\twhat\teat-ADV\twhat\tdrink-GEN\tINT-this.manner\tDIR-put-ASP\tCOP-ADV\tINT-this.manner\tprovide.for-NAR-EMPH,,,,5,49,1
553,qiang,"ɦɑ-tsɑ-χui-tu,","ɦɑ-tsɑ-χui-tu,",DIR-this:one-time-LNK,,,,5,50,1
554,qiang,tse:-tɕ-ʁɑ112 tɕiu tɕaitɕyelɑ.,tse:-tɕ-ʁɑ112\ttɕiu\ttɕaitɕyelɑ.,this:CL-GEN-LOC\t†(then\tsolved),,,,5,50,2
555,qiang,"ɦɑ-tu steke-lɑ-χui-ʁɑ-tu,","ɦɑ-tu\tsteke-lɑ-χui-ʁɑ-tu,",INT-RESULT\tlater-DEF:one-time-LOC-LNK,,,,5,51,1
556,qiang,"tɕiuʂə ʐmətʂi-le:-ŋuəȵi ɦɑ-thɑ nai-e-fən-ʁɑ-tɕ-ʐmətʂi-ke: dzin-le: do-ɣʐu-kəi-hɑ,","tɕiuʂə\tʐmətʂi-le:-ŋuəȵi\tɦɑ-thɑ\tnai-e-fən-ʁɑ-tɕ-ʐmətʂi-ke:\tdzin-le:\tdo-ɣʐu-kəi-hɑ,",†(that.is)\temperor-DEF:CL-TOP\tINT-there\tother-one-place-LOC-GEN-emperor-INDEF:CL\tmonk’s.robe113-DEF:CL\tDIR-lose-NAR-PART,,,,5,51,2
557,qiang,"ʐmətʂi jən-le:,","ʐmətʂi\tjən-le:,",emperor\tmonk’s.robe-DEF:CL,,,,5,51,3
558,qiang,"ʐmətʂi jən-le: do-ɣʐu kɑ-hɑn ŋuə-kui-tu,","ʐmətʂi\tjən-le:\tdo-ɣʐu\tkɑ-hɑn\tŋuə-kui-tu,",emperor\tmonk’s.robe-DEF:CL\tDIR-lose\tINDEF:one-kind\tCOP-NAR-LNK,,,,5,51,4
559,qiang,"ɦɑ-tse:-wu ɦɑ-thɑ,","ɦɑ-tse:-wu\tɦɑ-thɑ,",INT-this:CL-AGT\tINT-there,,,,5,51,5
560,qiang,"ɦɑ-lɑ-hɑn ŋuə-kuɑ-ji,","ɦɑ-lɑ-hɑn\tŋuə-kuɑ-ji,",INT-DEF:one-kind\tCOP-NAR-HS,,,,5,51,6
561,qiang,"ɑ-lə-wu ɑ-lə114 pethiɑu-ɦo-pu-ȵi dʐuků le kɑ-hɑn ŋuə-kuɑ-ji,","ɑ-lə-wu\tɑ-lə114\tpethiɑu-ɦo-pu-ȵi\tdʐuků\tle\tkɑ-hɑn\tŋuə-kuɑ-ji,",one-CL-AGT\tone-CL\tchat-DIR-do-ADV\tknowledge\texist\tINDEF:one-kind\tCOP-NAR-HS,,,,5,51,7
562,qiang,"dʐuků le-ku-tu,","dʐuků\tle-ku-tu,",knowledge\texist-NAR-LNK,,,,5,51,8
563,qiang,ɦɑ-tu dʐuků de-l kɑ-hɑn ŋuə-ku.,ɦɑ-tu\tdʐuků\tde-l\tkɑ-hɑn\tŋuə-ku.,INT-RESULT\tknowledge\tDIR-exist\tINDEF:one-kind\tCOP-NAR,,,,5,51,9
564,qiang,"ɦɑ-tse:-ŋuəȵi “meʴʐ-kə tɕhe,","ɦɑ-tse:-ŋuəȵi\t“meʴʐ-kə\ttɕhe,",INT-this:CL-TOP\tseek-go\twant,,,,5,52,1
565,qiang,"meʴʐ-kə tɕhe,”","meʴʐ-kə\ttɕhe,”",seek-go\twant,,,,5,52,2
566,qiang,jə-ku.,jə-ku.,say-NAR,,,,5,52,3
567,qiang,"ɦɑ-tu “tə-meʴʐ-ȵi ɦɑ-tse:-ŋuəȵi ə-ʐmu ȵi: sə-tʂi ɦe-dʑi-ȵi ə-m dʐə-m ɦɑ-kɑ-hɑn ŋuə-ʂə,","ɦɑ-tu\t“tə-meʴʐ-ȵi\tɦɑ-tse:-ŋuəȵi\tə-ʐmu\tȵi:\tsə-tʂi\tɦe-dʑi-ȵi\tə-m\tdʐə-m\tɦɑ-kɑ-hɑn\tŋuə-ʂə,",INT-RESULT\tDIR-seek-ADV\tINT-this:CL-TOP\tDIR-dream\t3sgREFL\tDIR-represent\tDIR-say-ADV\tDIR-hear\table-NOM\tINT-INDEF:one-kind\tCOP-LNK,,,,5,53,1
568,qiang,"ɦɑ-tse:-ŋuəȵi ɦɑ-kə he-the-le: ʐi-wɑ,”","ɦɑ-tse:-ŋuəȵi\tɦɑ-kə\the-the-le:\tʐi-wɑ,”",INT-this:CL-TOP\tINT-thus\tDIR-able-DEF:CL\texist-EMPH,,,,5,53,2
569,qiang,jə-tu.,jə-tu.,say-LNK,,,,5,53,3
570,qiang,"ɦɑ-tsoqpi-wu phə he-kue-ȵi,","ɦɑ-tsoqpi-wu\tphə\the-kue-ȵi,",INT-this:family-AGT\tmessage\tDIR-take-ADV,,,,5,54,1
571,qiang,phə he-kue-ȵi ɦɑ-kɑ-hɑn tə-bələ-ku-wɑ.,phə\the-kue-ȵi\tɦɑ-kɑ-hɑn\ttə-bələ-ku-wɑ.,message\tDIR-take-ADV\tINT-INDEF:one-kind\tDIR-do-NAR-EMPH,,,,5,54,2
572,qiang,"ɦɑ-tsɑ-χui-tu,","ɦɑ-tsɑ-χui-tu,",INT-this:one-time-LNK,,,,5,55,1
573,qiang,"tsoqpi ʐmətʂi jən-le: do-ɣʐu-m tsoqpi-ŋuəȵi,","tsoqpi\tʐmətʂi\tjən-le:\tdo-ɣʐu-m\ttsoqpi-ŋuəȵi,",this:family\temperor\tmonk’s.robe-DEF:CL\tDIR-lose-NOM\tthis:family-TOP,,,,5,55,2
574,qiang,"tse:-ŋuəȵi,","tse:-ŋuəȵi,",this:CL-TOP,,,,5,55,3
575,qiang,"ɦɑ-tse:-ŋuəȵi tʂɑutɑulɑ dɑ-tɕ-ku-kui,","ɦɑ-tse:-ŋuəȵi\ttʂɑutɑulɑ\tdɑ-tɕ-ku-kui,",INT-this:CL-TOP\t†(found)\tDIR-find-go-NAR,,,,5,55,4
576,qiang,ɦɑ-tsə-tse: dɑ-tɕ-kə.,ɦɑ-tsə-tse:\tdɑ-tɕ-kə.,INT-here-this:CL\tDIR-find-go,,,,5,55,5
577,qiang,"dɑ-tɕ-kə kɑ-hɑn ŋuə-tu,","dɑ-tɕ-kə\tkɑ-hɑn\tŋuə-tu,",DIR-find-go\tINDEF:one-kind\tCOP-LNK,,,,5,56,1
578,qiang,"χaiʂə ə-pəʴʐ-kui-wɑ,","χaiʂə\tə-pəʴʐ-kui-wɑ,",†(still.is)\tDIR-provide.for-NAR-EMPH,,,,5,56,2
579,qiang,"ʂətɕiɑn ə-tin-thɑ-kəi,","ʂətɕiɑn\tə-tin-thɑ-kəi,",†time\tDIR-set-AUX-NAR,,,,5,56,3
580,qiang,"ə-tin-thɑ-jantɕi ɦɑlɑ ɕtɕə-s ə-ʂ-kəi,","ə-tin-thɑ-jantɕi\tɦɑlɑ\tɕtɕə-s\tə-ʂ-kəi,",DIR-set-AUX-after\tINT\tseven-day\tDIR-put-NAR,,,,5,56,4
581,qiang,"“ɕtɕə-s-ʁɑ-ŋuəȵi tse: ʐmətʂi jin-ne: ɑ-zə χqu ɦɑtə u-ʐmu-ȵi i-tʂi-s-le: ŋuə-ʂ,","“ɕtɕə-s-ʁɑ-ŋuəȵi\ttse:\tʐmətʂi\tjin-ne:\tɑ-zə\tχqu\tɦɑtə\tu-ʐmu-ȵi\ti-tʂi-s-le:\tŋuə-ʂ,",seven-day-LOC-TOP\tthis:CL\temperor\tmonk’s.robe-DEF:CL\tone-little\tdifficult\tINT\tDIR-dream-ADV\tDIR-sign-NOM-DEF:CL\tCOP-LNK,,,,5,56,5
582,qiang,"ɦɑta,","ɦɑta,",INT,,,,5,56,6
583,qiang,"ke: tɕi-meʴʐ-əs-ji mɑ-ŋ̥u̥ə-ta,","ke:\ttɕi-meʴʐ-əs-ji\tmɑ-ŋ̥u̥ə-ta,",INDEF:CL\tCON-seek-NOM-EXC\tNEG-COP-if,,,,5,56,7
584,qiang,"u-ʐmu-ȵi i-tʂi-s ʐmətʂi jin-le: ŋuə-ʂə ɑ-zə χqu-ʂə,”","u-ʐmu-ȵi\ti-tʂi-s\tʐmətʂi\tjin-le:\tŋuə-ʂə\tɑ-zə\tχqu-ʂə,”",DIR-dream-ADV\tDIR-sign-NOM\temperor\tmonk’s.robe-DEF:CL\tCOP-LNK\tone-little\tdifficult-LNK,,,,5,56,8
585,qiang,"jə-ȵi,","jə-ȵi,",say-ADV,,,,5,56,9
586,qiang,ɦɑ-kə dʑe-jə-kui.,ɦɑ-kə\tdʑe-jə-kui.,INT-thus\tsay-REP-NAR,,,,5,56,10
587,qiang,"ɦɑ-kə ʂətɕian ə-ʂə-kəi-tu,","ɦɑ-kə\tʂətɕian\tə-ʂə-kəi-tu,",INT-thus\ttime\tDIR-put-NAR-LNK,,,,5,57,1
588,qiang,"ɕtɕə-s ȵɑ ɕtɕə-jə ŋuə-ȵi,","ɕtɕə-s\tȵɑ\tɕtɕə-jə\tŋuə-ȵi,",seven-day\tCOM\tseven-night\tCOP-ADV,,,,5,57,2
589,qiang,"ɦɑtɑ,","ɦɑtɑ,",INT,,,,5,57,3
590,qiang,"ɦɑ-tsə ʐmətʂi-le:-tɑ-ŋuəȵi sə-dzi-ku-wɑ,","ɦɑ-tsə\tʐmətʂi-le:-tɑ-ŋuəȵi\tsə-dzi-ku-wɑ,",INT-this\temperor-DEF:CL-DAT-TOP\tDIR-eat-NAR-EMPH,,,,5,57,4
591,qiang,"sə-dze-tu,","sə-dze-tu,",DIR-eat-LNK,,,,5,57,5
592,qiang,"ɑ-s-ʁɑ ʐmətʂi-le:-ŋuəȵi,","ɑ-s-ʁɑ\tʐmətʂi-le:-ŋuəȵi,",one-day-LOC\temperor-DEF:CL-TOP,,,,5,57,6
593,qiang,"“a,","“a,",EXCL,,,,5,57,7
594,qiang,"qɑ-jin-le:-ŋuəȵi e:-wu nai-ɑ-ʂpəq-tɑ do-quq ʁu-ʂ,”","qɑ-jin-le:-ŋuəȵi\te:-wu\tnai-ɑ-ʂpəq-tɑ\tdo-quq\tʁu-ʂ,”",1sg-monk’s.robe-DEF:CL-TOP\tone:CL-AGT\tother-one-place-LOC\tDIR-move\twilling-LNK,,,,5,57,8
595,qiang,"ɦɑ-tu ɦɑ-kə jə-ku,","ɦɑ-tu\tɦɑ-kə\tjə-ku,",INT-RESULT\tINT-thus\tsay-NAR,,,,5,57,9
596,qiang,"ɦɑ-tu,","ɦɑ-tu,",INT-RESULT,,,,5,57,10
597,qiang,"ɑ-s-ʁɑ-tu,","ɑ-s-ʁɑ-tu,",one-day-LOC-LNK,,,,5,57,11
598,qiang,"ɦɑ-tu,","ɦɑ-tu,",INT-RESULT,,,,5,57,12
599,qiang,"stuɑhɑ χaiʂə ba kə tɕhə-kəpə-k,","stuɑhɑ\tχaiʂə\tba\tkə\ttɕhə-kəpə-k,",rice/food\t†(still.is)\tbig\tthus\teat-HABIT-INF,,,,5,57,13
600,qiang,"ɦɑ-tu,","ɦɑ-tu,",INT-RESULT,,,,5,57,14
601,qiang,"ɑ-s-ʁɑ-tu,","ɑ-s-ʁɑ-tu,",one-day-LOC-LNK,,,,5,57,15
602,qiang,mɑutshɑ sei-jə-kə hɑ-qə-kəi-tu.,mɑutshɑ\tsei-jə-kə\thɑ-qə-kəi-tu.,toilet\trelieve.oneself-REP-go\tDIR-go-NAR-LNK,,,,5,57,16
603,qiang,"mɑutshə-le: dɑ-tɕ mɑ-lə-kəi,","mɑutshə-le:\tdɑ-tɕ\tmɑ-lə-kəi,",toilet-DEF:CL\tDIR-find\tNEG-able-NAR,,,,5,58,1
604,qiang,"mɑutshə-le: dɑ-tɕ mɑ-lə-kəi-tu,","mɑutshə-le:\tdɑ-tɕ\tmɑ-lə-kəi-tu,",toilet-DEF:CL\tDIR-find\tNEG-able-NAR-LNK,,,,5,58,2
605,qiang,"ɦɑlɑ mɑutshɑ sei-kəi-wɑ,","ɦɑlɑ\tmɑutshɑ\tsei-kəi-wɑ,",INT\ttoilet\trelieve.oneself-NAR-EMPH,,,,5,58,3
606,qiang,"tu puȵi-le:-wu,","tu\tpuȵi-le:-wu,",RESULT\tcat-DEF:CL-AGT,,,,5,58,4
607,qiang,"puȵu-lɑpɑ: lou-wu,","puȵu-lɑpɑ:\tlou-wu,",cat-flower\tDEF:one:CL-AGT,,,,5,58,5
608,qiang,"ɦɑtɑ,","ɦɑtɑ,",INT,,,,5,58,6
609,qiang,ʁɑ-ŋuəȵi ɦɑ-thɑ mɑutshə-le:-qu-tɑ ʁɑ sə-ʑdʑy la:-ʁɑ ɦɑ-thɑ ʐi-kui-wɑ.,ʁɑ-ŋuəȵi\tɦɑ-thɑ\tmɑutshə-le:-qu-tɑ\tʁɑ\tsə-ʑdʑy\tla:-ʁɑ\tɦɑ-thɑ\tʐi-kui-wɑ.,roof.tile-TOP\tINT-there\ttoilet-DEF:CL-top-LOC\troof.tile\tDIR-put\tDEF:one:CL-LOC\tINT-there\texist-NAR-EMPH,,,,5,58,7
610,qiang,"ɦɑ-tu tʂekəʐənla mi-tse-ze-ŋuəȵi,","ɦɑ-tu\ttʂekəʐənla\tmi-tse-ze-ŋuəȵi,",INT-RESULT\t†(this.person)\tperson-this-CL-TOP,,,,5,59,1
611,qiang,“hai!,“hai!,INT,,,,5,59,2
612,qiang,"pefutsə,","pefutsə,",†white.beard(cat),,,,5,60,1
613,qiang,"tʂekə pefutsə məʴ ke guo zuo χɑu sə,”","tʂekə\tpefutsə\tməʴ\tke\tguo\tzuo\tχɑu\tsə,”",†(this\twhite.beard\tcat\tgive\t1sg\tdo\tgood\tthing),,,,5,60,2
614,qiang,jə-i-stu.,jə-i-stu.,say-HS-PART,,,,5,60,3
615,qiang,"ɦɑ-tu puȵu-le:-wu ɦɑ-thɑ ʐmətʂi jin-le:-tɑ ɦɑ-ʁdʐe-jantɕi ɦɑlɑ u-zu-ȵi ʐi-kui-hɑ,","ɦɑ-tu\tpuȵu-le:-wu\tɦɑ-thɑ\tʐmətʂi\tjin-le:-tɑ\tɦɑ-ʁdʐe-jantɕi\tɦɑlɑ\tu-zu-ȵi\tʐi-kui-hɑ,",INT-RESULT\tcat-DEF:CL-AGT\tINT-there\temperor\tmonk’s.robe-DEF:CL-LOC\tDIR-bite-after\tthere\tDIR-wait-ADV\texist-NAR-PART,,,,5,61,1
616,qiang,"ɦɑlə u-zu-ȵi ʐi-kui-tu,","ɦɑlə\tu-zu-ȵi\tʐi-kui-tu,",there\tDIR-wait-ADV\texist-NAR-LNK,,,,5,61,2
617,qiang,"“a,","“a,",INT,,,,5,61,3
618,qiang,"ʐɑ hɑ-sɑ,115 tse: puȵu-le:-wu qɑ-tɕ ʐɑ hɑ-sɑ,","ʐɑ\thɑ-sɑ,115\ttse:\tpuȵu-le:-wu\tqɑ-tɕ\tʐɑ\thɑ-sɑ,",thing\tDIR-make.sound\tthis:CL\tcat-DEF:CL-AGT\t1sg-GEN\tthing\tDIR-make.sound,,,,5,61,4
619,qiang,"hi qɑ-tɕ χɑusə tə-bəl-ən-ʂə,”","hi\tqɑ-tɕ\tχɑusə\ttə-bəl-ən-ʂə,”",EXCL\t1sg-GEN\t†good.thing\tDIR-do-2sg-LNK,,,,5,61,5
620,qiang,"jə-ȵi,","jə-ȵi,",say-ADV,,,,5,61,6
621,qiang,"ɦɑtɑ ŋuə-jantɕi,","ɦɑtɑ\tŋuə-jantɕi,",INT\tCOP-after,,,,5,61,7
622,qiang,ɦɑlɑ puȵu-le:-tɑ zə-ʐ-ȵiɑntɕi ɦɑlɑ ʁɑ-ŋuəȵi ɕtɕi-ɸi tə-ʂe.,ɦɑlɑ\tpuȵu-le:-tɑ\tzə-ʐ-ȵiɑntɕi\tɦɑlɑ\tʁɑ-ŋuəȵi\tɕtɕi-ɸi\ttə-ʂe.,there\tcat-DEF:CL-DAT\tDIR-bring-after\tINT\troof.tile-TOP\tseven-CL\tDIR-count,,,,5,61,8
623,qiang,"ɦɑ-the-wu,","ɦɑ-the-wu,",INT-that-ABL,,,,5,62,1
624,qiang,"ʁɑ-ŋuəȵi tə-tʂhɑtʂ ŋuəȵi ɕtɕə-χtʂ,","ʁɑ-ŋuəȵi\ttə-tʂhɑtʂ\tŋuəȵi\tɕtɕə-χtʂ,",roof.tile-TOP\tDIR-vertically\tTOP\tseven-row,,,,5,62,2
625,qiang,nai e-ɸi e-ɸi ŋuə-tu ɕtɕə-ɸi ɦɑlə-jɑntɕi ʐmətʂi jin-le: ɦɑ-thu tə-ʂuə-kəi-hɑ.,nai\te-ɸi\te-ɸi\tŋuə-tu\tɕtɕə-ɸi\tɦɑlə-jɑntɕi\tʐmətʂi\tjin-le:\tɦɑ-thu\ttə-ʂuə-kəi-hɑ.,other\tone-CL\tone-CL\tCOP-LNK\tseven-CL\tthere-after\temperor\tmonk’s.robe-DEF:CL\tINT-there\tDIR-hide-NAR-PART,,,,5,62,3
626,qiang,"ɦɑ-tu,","ɦɑ-tu,",INT-RESULT,,,,5,63,1
627,qiang,"tə-ʂuə kɑ-hɑn ŋuə-kəi-tu,","tə-ʂuə\tkɑ-hɑn\tŋuə-kəi-tu,",DIR-hide\tINDEF:one-kind\tCOP-NAR-LNK,,,,5,63,2
628,qiang,"ɦɑ-tsɑ-χui-tu,","ɦɑ-tsɑ-χui-tu,",INT-this:one-time-LNK,,,,5,63,3
629,qiang,"ʐmətʂi-le:-ŋuəȵi,","ʐmətʂi-le:-ŋuəȵi,",emperor-DEF:CL-TOP,,,,5,63,4
630,qiang,"“a,","“a,",INT,,,,5,63,5
631,qiang,"ɑ-zə-ŋuəȵi ʂqu-ʂ-un,","ɑ-zə-ŋuəȵi\tʂqu-ʂ-un,",one-little-TOP\tdifficult-too-2sg,,,,5,63,6
632,qiang,"qɑ nai-ɑ-ʂpɑq-tɑ do-quq ʁu-ȵi,","qɑ\tnai-ɑ-ʂpɑq-tɑ\tdo-quq\tʁu-ȵi,",1sg\tother-one-place-LOC\tDIR-move\twilling-ADV,,,,5,63,7
633,qiang,ȵi: ŋuə-ŋuəi?”,ȵi:\tŋuə-ŋuəi?”,what\tCOP-Q,,,,5,63,8
634,qiang,ɦɑtɑ tə-keʴl-kə-kui.,ɦɑtɑ\ttə-keʴl-kə-kui.,INT\tDIR-ask-go-NAR,,,,5,64,1
635,qiang,"ɦɑ-thɑ tə-keʴl-kə-kui-tu,","ɦɑ-thɑ\ttə-keʴl-kə-kui-tu,",INT-there\tDIR-ask-go-NAR-LNK,,,,5,65,1
636,qiang,"“a,","“a,",EXCL,,,,5,65,2
637,qiang,"soqho-ȵi-ŋuəȵi,”","soqho-ȵi-ŋuəȵi,”",tomorrow-ADV-TOP,,,,5,65,3
638,qiang,"(“təp-ȵi” jə lə khuoji,","(“təp-ȵi”\tjə\tlə\tkhuoji,",tomorrow-ADV\tsay\talso\t†(be.possible),,,,5,65,4
639,qiang,"ɦe-se,","ɦe-se,",DIR-allow,,,,5,65,5
640,qiang,"“soqho-ȵi” jə lə khuoji),","“soqho-ȵi”\tjə\tlə\tkhuoji),",tomorrow-ADV\tsay\talso\t†(be.possible),,,,5,65,6
641,qiang,"“tɕile-tɑ,","“tɕile-tɑ,",1pl-LOC,,,,5,65,7
642,qiang,"ɑ-s ɑ-s lɑ-hɑn-ʁɑ,”","ɑ-s\tɑ-s\tlɑ-hɑn-ʁɑ,”",one-day\tone-day\tDEF:one-kind-LOC,,,,5,65,8
643,qiang,ɦɑ-kə jə-kui-tu.,ɦɑ-kə\tjə-kui-tu.,that.manner\tsay-NAR-LNK,,,,5,65,9
